Age,Income,CreditScore,HouseholdSize,MedianHomeValue,MedianHouseholdIncome,Debt,LoanTerm,InterestRate,CreditIncidents,HomeValue,LoanAmount,ProductType,LoanStatus
44,169856,754,2,547800,56716,37368.32,420,0.04,4,1095600,657360,3,1
99,52797,662,3,174100,57404,27982.41,180,0.039,6,348200,69640,3,0
39,382645,627,4,171200,33630,352033.4,180,0.043,2,479360,191744,3,1
55,13658,663,3,743200,99412,5872.94,180,0.041,6,1337760,802656,4,0
37,47493,658,4,240700,60407,25171.29,360,0.039,2,649890,324945,2,1
20,311773,784,2,220400,65559,31177.3,180,0.04,1,639160,127832,2,1
79,678645,785,1,348900,123851,108583.2,480,0.037,4,1046700,837360,4,1
61,449733,788,2,144500,57821,53967.96,420,0.042,0,361250,252875,2,1
97,898028,786,6,403800,32945,134704.2,480,0.035,5,1049880,734916,1,1
30,421760,781,1,213800,74276,8435.2,360,0.04,5,577260,346356,3,1
70,51355,697,2,743200,99412,23109.75,420,0.042,0,1337760,267552,2,0
76,341439,782,3,186100,56862,64873.41,480,0.044,5,558300,279150,2,1
92,19330,644,2,213800,74276,17203.7,420,0.043,6,406220,81244,3,0
59,506362,797,2,179000,46133,91145.16,180,0.038,1,519100,155730,3,1
68,14132,669,2,218200,54758,6500.72,360,0.036,1,392760,117828,1,1
70,39273,622,3,351000,71720,28276.56,420,0.036,3,947700,284310,2,1
79,641278,792,4,214500,44209,76953.36,360,0.043,2,622050,62205,2,1
88,172392,757,3,219300,81031,53441.52,180,0.039,2,570180,57018,2,1
96,32460,659,1,88300,41305,15905.4,480,0.037,1,203090,101545,1,1
34,533161,793,2,273700,36791,0,480,0.041,4,821100,328440,3,1
99,49730,667,4,195200,55614,23870.4,480,0.045,6,468480,93696,2,0
94,120540,759,1,162400,48428,31340.4,420,0.04,0,373520,149408,3,1
79,465150,783,1,162300,49563,37212,420,0.039,2,421980,337584,2,1
54,56383,697,4,250200,59358,26500.01,420,0.041,0,625500,312750,2,1
89,680269,793,1,155600,28949,0,480,0.038,2,466800,326760,2,1
54,303317,798,9,135900,44563,45497.55,360,0.04,2,394110,157644,2,1
95,733848,793,3,1000001,161848,102738.72,420,0.04,1,2700002.7,1080001.08,4,1
30,511930,788,4,726500,63739,87028.1,420,0.041,0,1961550,980775,4,1
23,619995,780,4,234700,48853,68199.45,480,0.037,4,657160,328580,1,1
96,864741,793,3,129500,43190,60531.87,420,0.037,4,388500,38850,1,1
47,947188,798,1,299400,87288,132606.32,180,0.045,2,808380,565866,2,1
59,43331,642,4,213800,74276,25131.98,480,0.04,1,513120,307872,2,1
80,19407,629,4,743200,99412,14555.25,480,0.039,6,1337760,936432,4,0
24,50776,691,2,299400,87288,24372.48,180,0.039,4,718560,359280,2,1
58,26875,658,1,147600,41948,13437.5,360,0.043,5,280440,112176,3,0
99,17238,643,3,88900,30958,14307.54,480,0.036,6,160020,144018,3,0
64,599801,791,2,88300,41305,35988.06,360,0.04,2,247240,148344,2,1
87,22108,767,1,253800,49881,4200.52,420,0.04,1,456840,274104,2,1
80,24959,652,4,446600,104986,10981.96,420,0.04,0,803880,482328,2,0
72,17150,795,3,94800,31519,171.5,480,0.044,5,170640,136512,2,1
79,42221,660,4,67100,32457,17732.82,360,0.045,6,187880,37576,3,0
73,58868,672,1,155000,27702,23547.2,180,0.037,5,372000,74400,1,1
69,140109,754,2,197200,87971,40631.61,420,0.039,6,414120,82824,2,0
40,52066,763,4,144500,31865,10413.2,420,0.043,1,317900,95370,2,1
92,680073,693,1,88900,30958,312833.58,180,0.039,0,248920,24892,3,1
25,49302,639,1,326800,85354,34511.4,480,0.04,1,882360,529416,2,1
19,47854,635,2,385100,84905,33497.8,180,0.038,0,962750,385100,2,1
76,14494,658,2,207700,65692,6667.24,480,0.042,2,373860,224316,2,0
84,565334,789,6,137100,37889,33920.04,180,0.043,1,370170,222102,3,1
23,48808,646,4,88300,35337,29772.88,480,0.04,2,247240,173068,3,1
22,27567,639,4,162300,49563,19021.23,480,0.039,4,243450,97380,3,0
26,43168,782,4,272600,45224,6906.88,180,0.036,1,517940,414352,1,1
84,31161,657,2,138000,51830,12776.01,480,0.036,3,372600,260820,1,1
65,849876,783,2,105400,42620,16997.52,420,0.043,4,274040,82212,3,1
94,449164,646,3,127800,62201,327889.72,420,0.037,3,345060,241542,3,1
46,103006,773,9,257500,52032,12360.72,360,0.036,1,592250,236900,1,1
28,285686,788,1,250200,59358,37139.18,180,0.039,3,750600,300240,2,1
20,27009,645,1,147600,44612,25658.55,180,0.04,0,221400,66420,2,1
68,638013,798,1,147600,44612,6380.13,180,0.043,2,413280,330624,3,1
90,37092,621,3,143500,73729,28189.92,480,0.042,1,358750,179375,2,1
92,46817,660,2,555700,82313,17790.46,180,0.045,3,1333680,533472,3,1
60,36170,663,3,230700,35336,19893.5,180,0.04,3,438330,175332,2,1
80,32537,620,4,115700,11368,17895.35,480,0.042,5,231400,92560,3,0
99,11033,646,3,242500,73424,7502.44,420,0.039,2,412250,41225,2,0
68,23352,640,1,103900,38545,18681.6,180,0.04,4,187020,112212,3,0
25,16455,648,4,119700,48302,14480.4,180,0.042,4,215460,150822,2,0
96,27827,629,2,162400,48428,20313.71,180,0.037,0,324800,64960,2,1
42,15230,649,3,151500,56696,10051.8,480,0.042,2,242400,193920,2,1
70,191861,773,2,285000,46312,49883.86,480,0.037,4,598500,179550,1,1
59,30388,622,1,117100,37095,20359.96,180,0.036,2,257620,103048,3,1
47,31416,637,3,189600,51744,18221.28,180,0.035,4,379200,151680,2,1
83,122552,755,4,107800,48720,26961.44,180,0.044,6,247940,123970,2,0
75,752995,787,1,124500,37996,45179.7,360,0.038,2,323700,129480,2,1
94,320483,782,1,119400,43935,28843.47,180,0.042,0,334320,66864,2,1
36,278883,796,3,144500,57821,19521.81,360,0.039,1,404600,161840,2,1
19,46288,637,4,214500,44209,29161.44,480,0.044,4,557700,501930,2,1
27,16722,651,1,196400,88853,7190.46,360,0.038,1,294600,117840,2,0
63,64101,695,1,403800,32945,28845.45,360,0.036,3,1049880,209976,1,1
99,12092,792,2,150100,37006,120.92,180,0.043,2,270180,27018,2,1
41,15255,646,4,130200,41667,9458.1,180,0.038,3,247380,173166,2,1
46,132521,770,4,114700,39503,25178.99,360,0.041,2,263810,79143,2,1
71,16441,663,1,143500,73729,8220.5,360,0.04,3,272650,163590,2,0
85,41875,621,1,94700,44174,30568.75,420,0.04,2,198870,59661,2,1
18,580442,799,4,88300,41305,52239.78,480,0.041,3,247240,49448,2,1
46,57992,702,8,443300,114257,6379.12,420,0.045,0,1152580,691548,2,1
66,25868,659,4,157100,41335,13192.68,360,0.037,2,282780,56556,1,1
61,269591,780,3,196400,88853,13479.55,420,0.044,1,569560,227824,2,1
20,13243,669,9,88900,30958,5562.06,180,0.045,4,160020,128016,3,1
93,53933,671,4,191100,45363,26966.5,420,0.044,5,382200,191100,3,0
92,21122,635,2,147600,41948,14362.96,480,0.037,0,236160,188928,2,1
82,243645,674,1,94700,44174,112076.7,360,0.038,4,255690,153414,3,1
84,40659,631,3,162300,49563,28054.71,480,0.04,0,438210,350568,2,1
38,18612,666,2,81000,39854,8189.28,480,0.038,3,129600,77760,3,1
96,20402,661,2,81000,39854,9384.92,420,0.036,4,153900,107730,1,1
50,329008,641,1,144500,57821,266496.48,480,0.036,1,419050,125715,2,1
32,737555,653,4,197200,87971,346650.85,420,0.044,1,552160,220864,2,1
90,659373,624,1,555700,82313,534092.13,420,0.042,3,1555960,933576,4,0
70,53222,703,1,255000,56444,15966.6,420,0.04,2,612000,122400,2,1
42,21461,647,4,482700,47368,17168.8,180,0.036,2,772320,386160,3,1
84,732352,788,4,139200,58247,73235.2,420,0.043,2,403680,242208,3,1
20,28328,642,8,357100,67482,24928.64,480,0.045,1,607070,121414,2,1
84,64158,687,8,273700,36791,30795.84,360,0.038,5,684250,273700,2,0
51,28313,754,1,283900,80235,7361.38,480,0.045,5,567800,454240,2,1
82,12924,629,2,125200,45048,7883.64,420,0.044,6,250400,125200,2,0
93,20768,623,3,105400,42620,12668.48,420,0.043,6,189720,170748,3,0
40,176267,768,1,250200,59358,29965.39,360,0.038,1,700560,420336,2,1
80,852559,789,3,216600,44017,59679.13,420,0.037,5,584820,526338,1,1
51,50676,698,4,218200,54758,23817.72,480,0.035,2,589140,353484,1,1
19,36697,666,2,285000,46312,15779.71,420,0.037,0,798000,478800,1,1
33,14828,631,1,104500,30678,10972.72,360,0.037,4,209000,167200,2,0
30,34309,755,2,482700,47368,5146.35,480,0.04,6,1013670,405468,2,0
21,11583,651,3,297500,49446,6023.16,480,0.045,4,505750,202300,2,1
97,47849,668,3,218200,54758,18182.62,180,0.043,1,589140,353484,2,1
26,14270,640,3,482700,47368,11130.6,420,0.043,6,820590,164118,2,0
58,47586,751,2,138000,51830,14275.8,180,0.042,1,317400,158700,2,1
46,412902,791,2,242900,49732,53677.26,360,0.041,2,631540,189462,2,1
60,43470,655,4,213800,74276,20865.6,480,0.036,1,448980,89796,1,1
26,563901,784,1,219300,81031,16917.03,180,0.036,2,657900,460530,1,1
64,47880,624,1,122800,58366,36388.8,420,0.044,0,307000,245600,2,1
68,22273,659,4,304400,55698,12027.42,480,0.035,4,456600,182640,1,1
65,49459,623,3,726500,63739,34621.3,420,0.043,1,1670950,835475,4,0
28,12138,640,2,240700,60407,11288.34,480,0.037,0,409190,81838,3,0
73,466850,784,4,94800,31519,14005.5,360,0.041,2,255960,76788,3,1
32,42474,664,3,58500,20410,18263.82,360,0.041,1,111150,11115,3,1
88,43825,659,3,385100,84905,18406.5,180,0.043,6,731690,439014,3,0
31,25544,639,1,403800,32945,21201.52,360,0.044,3,646080,323040,2,1
95,24798,668,3,144500,57821,10911.12,360,0.038,2,260100,78030,2,1
73,51991,672,3,218000,85602,23395.95,420,0.044,0,479600,239800,3,1
20,20260,663,1,240000,51136,9522.2,360,0.043,4,408000,285600,2,1
83,270577,797,4,117100,37095,27057.7,480,0.038,1,339590,203754,2,1
76,48782,786,3,285000,46312,5366.02,480,0.043,3,598500,239400,2,1
31,545739,782,3,125200,45048,49116.51,420,0.036,3,350560,105168,1,1
70,54118,709,1,179000,46133,12447.14,480,0.043,3,375900,37590,3,1
58,839306,780,3,144500,31865,41965.3,480,0.04,6,390150,117045,2,0
38,13217,637,4,57500,30000,12423.98,420,0.043,3,103500,82800,2,1
85,291439,796,3,162300,49563,20400.73,180,0.036,0,438210,175284,1,1
21,41913,662,6,58500,20410,22633.02,420,0.042,4,140400,84240,3,1
66,857779,694,4,124000,34234,377422.76,180,0.044,3,359600,287680,3,1
68,580615,798,3,88300,41305,34836.9,180,0.037,3,256070,128035,1,1
64,43668,665,4,127800,62201,16593.84,420,0.041,2,306720,245376,2,1
100,56200,654,2,316600,64738,25852,420,0.043,2,728180,364090,3,1
45,41566,768,2,351000,71720,11638.48,360,0.043,4,877500,526500,2,1
34,71555,664,7,139200,58247,38639.7,480,0.038,1,292320,87696,2,1
63,54012,704,3,78200,32470,8641.92,480,0.044,1,140760,56304,2,1
97,33937,644,4,162400,48428,28846.45,360,0.044,3,422240,380016,3,1
64,51116,772,4,90000,25465,9200.88,420,0.041,6,216000,64800,2,0
41,55065,710,4,186100,56862,11013,360,0.041,3,334980,167490,3,1
98,351203,787,3,195000,51179,17560.15,480,0.037,5,526500,473850,1,1
59,33280,649,1,70600,26767,25625.6,480,0.036,2,169440,33888,3,1
79,841993,790,4,119500,43606,50519.58,420,0.044,3,334600,100380,3,1
57,28865,625,4,547800,56716,25689.85,480,0.042,4,876480,350592,2,0
52,140408,761,3,316600,64738,21061.2,420,0.04,3,759840,531888,2,1
55,52580,710,4,168700,61203,6309.6,480,0.038,1,455490,91098,2,1
31,54141,662,3,96600,36654,24363.45,420,0.04,3,183540,73416,2,1
33,35341,629,1,357100,67482,32867.13,180,0.039,1,785620,549934,3,1
38,49818,642,8,369400,85082,33876.24,360,0.044,6,997380,199476,2,0
81,714831,787,1,254100,79185,57186.48,420,0.041,0,711480,498036,3,1
63,853748,780,2,272600,45224,76837.32,180,0.045,2,763280,610624,2,1
94,52609,712,4,347800,69495,7891.35,360,0.04,0,869500,260850,2,1
51,10079,623,3,94800,31519,6148.19,180,0.044,3,180120,108072,3,1
80,12355,649,3,217400,75365,8277.85,180,0.041,0,413060,165224,3,0
68,15217,623,2,79400,29156,8825.86,360,0.04,1,134980,26996,2,1
75,124738,751,2,103900,38545,24947.6,420,0.036,1,270140,81042,1,1
51,37094,655,4,70600,26767,19288.88,360,0.036,0,134140,107312,1,1
66,37119,669,4,125200,45048,17445.93,180,0.038,0,338040,270432,3,1
45,228664,782,3,124000,34234,43446.16,180,0.036,0,235600,164920,1,1
92,30121,666,2,120300,40751,11747.19,360,0.044,6,324810,64962,3,0
29,43646,623,2,174100,57404,25751.14,420,0.037,4,417840,83568,3,1
94,639514,796,4,209800,81887,89531.96,180,0.039,2,566460,226584,2,1
100,41727,657,4,217400,75365,16690.8,180,0.044,0,500020,50002,2,1
36,57795,740,4,234700,48853,12136.95,360,0.04,6,469400,187760,2,0
85,718652,780,2,250200,59358,57492.16,420,0.042,1,675540,202662,3,1
32,47061,637,8,219500,59422,38590.02,360,0.039,2,592650,296325,2,1
56,56811,682,3,531000,41639,23860.62,480,0.041,0,1115100,557550,2,1
52,46254,654,4,202100,61672,19426.68,480,0.039,0,464830,139449,2,1
35,753529,796,4,105400,42620,150705.8,360,0.036,2,305660,91698,1,1
19,236018,791,4,326800,85354,47203.6,360,0.041,5,947720,568632,3,1
66,223931,793,4,220400,65559,38068.27,360,0.044,2,462840,138852,2,1
20,401269,791,7,105400,42620,44139.59,180,0.036,3,274040,164424,1,1
63,52553,691,1,119500,43606,28904.15,480,0.036,4,239000,215100,1,1
61,417467,643,3,120300,40751,346497.61,360,0.045,0,348870,69774,3,1
28,51121,676,6,186100,56862,25560.5,420,0.045,0,446640,401976,3,1
41,23354,652,1,195000,51179,10976.38,360,0.038,5,331500,265200,2,0
50,21616,627,2,135700,67970,16644.32,360,0.04,5,244260,73278,3,0
30,11722,784,4,88900,30958,1054.98,180,0.041,1,142240,14224,3,1
64,133408,696,1,94800,42488,68038.08,360,0.038,2,189600,151680,3,1
92,53109,690,1,103900,38545,23367.96,360,0.045,5,280530,196371,2,0
62,24917,782,1,219300,81031,1495.02,360,0.041,6,394740,197370,2,0
51,52906,666,4,254100,79185,27511.12,420,0.036,0,660660,330330,1,1
31,41976,641,1,231900,75572,35259.84,480,0.038,3,626130,438291,2,1
74,34329,629,2,120300,40751,26433.33,420,0.042,0,228570,22857,2,1
92,826914,786,4,137100,36600,41345.7,420,0.036,1,397590,357831,1,1
100,20158,779,3,230700,35336,4837.92,180,0.035,2,438330,262998,1,1
36,47172,661,2,369400,85082,20755.68,480,0.041,4,812680,731412,2,1
84,422924,797,4,191100,45363,38063.16,480,0.042,4,515970,154791,2,1
68,11077,637,4,218200,54758,9747.76,180,0.041,2,349120,174560,2,1
72,25370,639,9,299400,87288,23594.1,360,0.036,2,508980,305388,3,0
64,424125,792,2,213800,74276,46653.75,180,0.041,1,534500,267250,2,1
47,26940,644,3,219500,60977,26131.8,420,0.044,5,395100,355590,2,0
64,54545,760,3,213800,74276,8727.2,480,0.045,4,534500,320700,3,1
74,22209,654,1,285000,46312,8661.51,420,0.044,0,570000,399000,2,1
67,28052,630,4,107800,48720,23563.68,180,0.037,3,215600,64680,2,1
20,145609,750,1,153500,45029,39314.43,480,0.043,0,353050,211830,2,1
59,44098,646,2,170000,55900,41011.14,420,0.035,2,340000,170000,2,1
49,19964,649,10,482700,47368,13974.8,420,0.045,3,724050,289620,3,1
47,30546,621,4,219300,81031,16800.3,180,0.041,0,592110,355266,3,1
45,340473,793,2,219300,81031,51070.95,180,0.037,2,635970,254388,1,1
96,611841,785,2,242500,73424,18355.23,480,0.036,2,727500,436500,1,1
24,32886,620,3,127800,62201,30255.12,360,0.043,2,345060,276048,2,0
34,59918,685,3,448200,39409,32355.72,360,0.04,1,986040,394416,2,1
94,22721,664,2,48600,30060,10906.08,480,0.036,1,97200,68040,1,1
66,16772,633,1,174100,57404,13249.88,360,0.041,3,278560,111424,2,1
83,22067,622,3,357100,67482,13902.21,480,0.04,0,535650,374955,2,1
68,56687,716,9,117100,37095,10203.66,480,0.038,2,222490,155743,2,1
68,281537,781,2,257500,52032,16892.22,180,0.042,6,746750,597400,3,0
30,54202,663,2,218200,54758,29269.08,420,0.036,1,458220,183288,1,1
24,45098,660,2,369400,85082,22098.02,360,0.037,6,997380,99738,1,0
64,20995,630,1,213800,74276,16796,420,0.037,0,342080,273664,3,0
46,46472,648,3,240700,60407,27418.48,480,0.041,0,553610,332166,3,1
76,46239,654,4,531000,41639,18495.6,480,0.039,4,1008900,908010,4,1
70,41659,664,4,58500,20410,16247.01,420,0.041,2,117000,81900,3,1
25,35211,661,2,420600,47358,17253.39,360,0.041,6,967380,773904,3,0
100,46892,633,2,137100,37889,27666.28,360,0.042,5,329040,197424,3,0
31,56123,680,2,168700,61203,30306.42,420,0.036,6,320530,160265,1,0
47,10072,652,3,231900,75572,5136.72,420,0.041,4,371040,74208,2,0
90,59154,659,2,547800,56716,30760.08,180,0.038,5,1040820,416328,2,0
51,58813,684,7,138000,51830,24701.46,180,0.038,4,303600,30360,2,1
98,341530,797,2,357100,67482,30737.7,420,0.043,1,999880,899892,4,1
41,555169,782,1,144500,57821,33310.14,420,0.039,0,375700,262990,2,1
39,574376,782,3,240000,51136,40206.32,180,0.044,0,624000,249600,3,1
84,633227,792,2,67100,32457,56990.43,420,0.043,1,201300,161040,3,1
55,24632,665,4,512700,68368,10099.12,180,0.038,3,871590,610113,2,1
55,42689,653,4,221600,79746,18356.27,420,0.038,1,465360,186144,3,1
23,315213,798,2,104500,30678,25217.04,360,0.04,1,303050,90915,2,1
83,32607,796,1,124500,37996,2608.56,180,0.044,1,286350,200445,2,1
26,587575,794,1,223100,67956,23503,360,0.043,0,580060,522054,2,1
38,504911,787,4,178600,64930,70687.54,360,0.043,2,517940,362558,2,1
26,863915,641,2,443300,114257,656575.4,420,0.041,6,1241240,496496,2,0
32,934968,783,3,144500,57821,121545.84,360,0.041,0,361250,72250,2,1
77,44374,633,2,151500,56696,25736.92,360,0.038,0,318150,159075,2,1
48,35671,668,3,195200,55614,17478.79,420,0.04,3,429440,128832,2,1
94,99132,713,4,223100,67956,12887.16,180,0.044,4,490820,392656,2,1
41,32953,761,3,94700,44174,4613.42,180,0.041,0,208340,20834,2,1
41,32953,761,3,94700,44174,4613.42,420,0.045,4,2106850,842740,4,1
97,271653,782,3,726500,63739,8149.59,180,0.041,0,208340,20834,2,1
97,271653,782,3,726500,63739,8149.59,420,0.045,4,2106850,842740,4,1
30,35708,621,2,446600,104986,23924.36,420,0.04,4,1205820,964656,4,0
32,202064,784,2,74300,17174,38392.16,360,0.036,6,178320,142656,1,0
99,148479,751,1,94800,42488,32665.38,480,0.037,4,208560,41712,1,1
56,55499,687,2,119700,48302,24419.56,180,0.043,6,275310,27531,2,0
29,10076,796,4,147600,41948,806.08,180,0.035,1,280440,140220,1,1
94,58283,669,1,94800,42488,29724.33,420,0.041,2,246480,73944,2,1
40,58328,755,1,162400,48428,8749.2,420,0.045,1,308560,185136,3,1
24,189298,761,4,88300,41305,37859.6,480,0.044,0,229580,160706,3,1
35,923528,793,1,255000,56444,27705.84,480,0.041,4,637500,127500,3,1
72,50159,655,1,230700,35336,23574.73,420,0.039,0,438330,131499,2,1
41,47691,622,1,120300,40751,41014.26,180,0.043,6,252630,50526,3,0
23,54070,712,10,196400,88853,14598.9,420,0.044,1,392800,117840,2,1
55,45801,620,4,128400,42284,32518.71,480,0.038,3,282480,169488,3,0
92,53926,667,4,57500,30000,23188.18,420,0.042,4,109250,21850,3,1
50,22843,665,1,189600,51744,10736.21,360,0.042,5,322320,193392,2,0
45,18554,655,3,127300,45059,7978.22,360,0.04,1,190950,133665,2,1
56,44463,659,2,88900,30958,17340.57,360,0.036,0,168910,101346,1,1
90,51944,719,1,378400,81505,15583.2,360,0.044,4,870320,348128,2,1
70,59418,669,3,150100,37006,27332.28,180,0.042,5,375250,225150,3,0
69,42253,644,1,201000,76124,36337.58,180,0.035,5,482400,337680,2,0
55,355053,780,4,268300,59574,35505.3,360,0.04,3,724410,362205,3,1
100,33951,788,4,88300,41305,4074.12,420,0.036,5,194260,155408,1,1
95,32326,646,10,162300,49563,31032.96,180,0.035,6,438210,43821,3,0
20,677295,783,4,173700,60312,60956.55,180,0.041,5,451620,361296,2,1
39,861159,796,1,162000,50817,8611.59,480,0.036,1,453600,317520,1,1
92,754525,788,2,147600,41948,52816.75,420,0.037,1,369000,295200,1,1
23,734654,785,6,74300,17174,22039.62,360,0.04,0,185750,74300,3,1
91,49772,791,3,88300,41305,497.72,420,0.039,5,203090,60927,3,1
92,40190,629,1,189900,34071,28936.8,420,0.037,6,493740,444366,2,0
98,28386,647,4,147600,41948,21005.64,180,0.038,0,236160,212544,2,1
89,144567,772,1,127300,45059,18793.71,420,0.039,2,229140,206226,2,1
62,15711,648,2,209800,81887,11783.25,480,0.041,6,314700,125880,2,0
90,43391,655,3,285000,46312,21695.5,180,0.038,4,541500,324900,2,1
22,16687,636,4,90000,25465,13683.34,360,0.038,0,144000,100800,2,1
80,12887,634,3,446600,104986,11082.82,480,0.038,0,759220,303688,3,0
96,51461,686,2,174100,57404,23672.06,180,0.041,0,400430,80086,2,1
61,38279,647,4,74300,17174,34068.31,360,0.041,4,185750,130025,3,0
18,30443,649,1,297500,49446,28007.56,360,0.039,1,624750,124950,2,1
88,32143,658,2,272600,45224,12857.2,360,0.039,2,763280,381640,2,1
92,632512,782,1,420600,47358,113852.16,480,0.045,2,1135620,113562,2,1
23,25987,666,4,325800,53798,13513.24,420,0.035,1,521280,364896,1,1
57,46954,793,1,119400,43935,1878.16,180,0.042,1,322380,32238,2,1
41,39436,666,4,304400,55698,16957.48,360,0.037,0,791440,712296,1,1
22,117964,768,2,348900,123851,30670.64,480,0.038,6,872250,610575,2,0
41,53678,680,2,94700,44174,23618.32,180,0.044,6,265160,185612,2,0
71,19644,642,2,144500,57821,16500.96,360,0.04,3,245650,73695,3,1
29,143791,679,1,299400,87288,70457.59,360,0.037,5,808380,404190,1,0
33,55682,660,3,137100,37889,26170.54,420,0.04,5,287910,28791,3,0
27,24162,771,1,214500,44209,6282.12,480,0.04,2,364650,109395,2,1
50,17567,620,4,179000,46133,12121.23,480,0.036,3,304300,213010,3,0
51,58804,769,7,115700,11368,7056.48,180,0.042,4,231400,92560,2,1
23,198991,755,1,78200,32470,31838.56,180,0.038,2,195500,117300,2,1
77,23861,648,4,79400,29156,17179.92,420,0.043,1,150860,60344,3,1
59,706474,783,2,531000,41639,49453.18,180,0.041,2,1539900,307980,2,1
22,33151,644,1,217400,75365,19227.58,420,0.043,6,434800,260880,2,0
39,26151,648,3,189900,34071,24058.92,480,0.044,4,322830,258264,3,0
